name	rank	threshold_0.90_exclude0	threshold_0.99_exclude0	threshold_add0_0.99	taxid	threshold_0.90_include0	threshold_0.99_include0
Chryseobacterium camelliae	S	68.2382413278787	135.027751835373	74.7796465160081	1265445	68.2382413278787	135.027751835373
Chryseobacterium carnipullorum	S	70.6043502149094	396.30554175305	106.630819406842	1124835	70.6043502149094	396.30554175305
Chryseobacterium cucumeris	S	64.0477607075454	116.166447368331	66.6844157280506	1813611	64.0477607075454	116.166447368331
Chryseobacterium gallinarum	S	2535.70671300072	325385.700393073	68506.7474164661	1324352	2535.70671300072	325385.700393073
Chryseobacterium glaciei	S	69.0107007060466	309.848341801214	72.1088859999538	1685010	69.0107007060466	309.848341801214
Chryseobacterium gleum	S	226.685540038778	809.150629421553	416.714799724624	250	226.685540038778	809.150629421553
Chryseobacterium indologenes	S	113.6512921796	348.779985005406	185.354873633972	253	113.6512921796	348.779985005406
Chryseobacterium indoltheticum	S	77.9017420733945	271.692756569556	134.25325275598	254	77.9017420733945	271.692756569556
Chryseobacterium joostei	S	40.7429025956908	240.672714636841	46.4517533511833	112234	40.7429025956908	240.672714636841
Chryseobacterium lactis	S	69.7301443413988	356.696985910469	97.7861063175513	1241981	69.7301443413988	356.696985910469
Chryseobacterium manosquense	S	97.7862610309679	288.925402499445	105.822650127912	2754694	97.7862610309679	288.925402499445
Chryseobacterium nakagawai	S	57.25688348359	178.348492955235	68.1189554112914	1241982	57.25688348359	178.348492955235
Chryseobacterium piperi	S	73.5757616056781	215.146482903858	107.52174823059	558152	73.5757616056781	215.146482903858
Chryseobacterium salivictor	S	45.2254229896603	106.956863361303	46.161174578573	2547600	45.2254229896603	106.956863361303
Chryseobacterium shandongense	S	74.4774936221136	147.892893281527	100.943440806445	1493872	74.4774936221136	147.892893281527
Chryseobacterium sp.	S	45.4175009750871	146.409985815466	35.6724249388744	1871047	45.4175009750871	146.409985815466
Chryseobacterium sp. 3008163	S	77.5253485990697	179.017151478301	118.948011442309	2478663	77.5253485990697	179.017151478301
Chryseobacterium sp. 6424	S	39.7725516568085	153.228061804739	42.2224215482449	2039166	39.7725516568085	153.228061804739
Chryseobacterium sp. ADR-1	S	37.0494205335814	67.3604300161496	0	2929799	37.0494205335814	67.3604300161496
Chryseobacterium sp. FDAARGOS 1104	S	1.30093485178449	1.30093485178449	0	2778077	1.30093485178449	1.30093485178449
Chryseobacterium sp. G0162	S	70.1691886553184	173.209732877608	70.2925314505375	2487063	70.1691886553184	173.209732877608
Chryseobacterium sp. G0186	S	42.8834855697071	134.162468564598	67.8900714327422	2487064	42.8834855697071	134.162468564598
Chryseobacterium sp. G0201	S	81.2186825942947	313.936543121874	161.534693178016	2487065	81.2186825942947	313.936543121874
Chryseobacterium sp. IHB B 17019	S	55.4151019757428	183.015738103967	60.7238865471583	1721091	55.4151019757428	183.015738103967
Chryseobacterium sp. JV274	S	60.9015607523264	148.153549452436	69.7267419225337	1932669	60.9015607523264	148.153549452436
Chryseobacterium sp. NEB161	S	84.2167163346696	363.488682810088	97.3779862242637	2724619	84.2167163346696	363.488682810088
Chryseobacterium sp. POL2	S	131.676294523458	348.317622388179	196.427356130736	2713414	131.676294523458	348.317622388179
Chryseobacterium sp. SNU WT5	S	47.6524079077368	136.279621898206	54.4853137587771	2594269	47.6524079077368	136.279621898206
Chryseobacterium sp. StRB126	S	78.3969383437513	177.568745268626	102.913290198354	878220	78.3969383437513	177.568745268626
Chryseobacterium sp. T16E-39	S	70.3637641598046	148.174195257166	91.4231532703109	2015076	70.3637641598046	148.174195257166
Chryseobacterium sp. cx-624	S	70.6858975432956	260.551258525557	82.3327615780447	2758037	70.6858975432956	260.551258525557
Chryseobacterium taklimakanense	S	81.3441442212351	1433.25389732329	153.52931218509	536441	81.3441442212351	1433.25389732329
Chryseoglobus	G	36.5399097090238	173.468893188536	57.406718021609	1331730	36.5399097090238	173.468893188536
Chryseoglobus indicus	S	18.9492548053179	102.326048003311	8.89675998576298	2750620	18.9492548053179	102.326048003311
Chryseoglobus sp. 28M-23	S	20.8642978916932	36.0913193763046	12.8943574215361	2772253	20.8642978916932	36.0913193763046
Chryseolinea	G	70.9950630543062	219.369171783303	89.118616879066	1433993	70.9950630543062	219.369171783303
Chryseolinea soli	S	70.9950630543062	219.369171783303	89.118616879066	2321403	70.9950630543062	219.369171783303
Chrysochromulina ericina virus	S	35.8494169768506	91.597565857497	29.1875664587321	455364	35.8494169768506	91.597565857497
Chrysodeixis chalcites nucleopolyhedrovirus	S	5.71409966532993	6.627081880031	0	320432	5.71409966532993	6.627081880031
Chrysodeixis includens nucleopolyhedrovirus	S	32.0109296560769	43.8077285959395	0	1207438	32.0109296560769	43.8077285959395
Chthonomonas	G	36.871283272406	126.091959712917	65.0079534247614	1077265	36.871283272406	126.091959712917
Chthonomonas calidirosea	S	36.871283272406	126.091959712917	65.0079534247614	454171	36.871283272406	126.091959712917
Chunghsingvirus	G	7.48766407343901	7.48766407343901	0	2560115	7.48766407343901	7.48766407343901
Ciceribacter	G	34.4550446685953	113.838480315969	38.4325380589718	1648508	34.4550446685953	113.838480315969
Ciceribacter selenitireducens	S	15.8771594407464	17.8227953799175	0	448181	15.8771594407464	17.8227953799175
Ciceribacter thiooxidans	S	36.2444148143171	114.505664744702	38.6260889814418	1969821	36.2444148143171	114.505664744702
Cinqassovirus aeh1	S	6.11047974121205	7.7698210487567	0	227470	6.11047974121205	7.7698210487567
Cinunavirus	G	48.9012457888498	49.5862154286942	0	2560117	48.9012457888498	49.5862154286942
Cinunavirus CN1A	S	48.9012457888498	49.5862154286942	0	2560388	48.9012457888498	49.5862154286942
Circoviridae 11 LDMD-2013	S	10.4629871828407	10.4629871828407	0	1379715	10.4629871828407	10.4629871828407
Circoviridae 2 LDMD-2013	S	58.3831017464026	73.0528266947962	0	1379695	58.3831017464026	73.0528266947962
Circovirus	G	33.0403338249201	48.9329735597412	7.20176971560467	39725	33.0403338249201	48.9329735597412
Circovirus-like genome DCCV-13	S	5.01946732863041	5.3561762440313	0	1788441	5.01946732863041	5.3561762440313
Circovirus-like genome DCCV-7	S	6.75006282583944	7.1886763971675	0	1788447	6.75006282583944	7.1886763971675
Citricoccus	G	71.6881351168679	236.724275526573	112.390919242955	169133	71.6881351168679	236.724275526573
Citricoccus sp. SGAir0253	S	71.6881351168679	236.724275526573	112.390919242955	2567881	71.6881351168679	236.724275526573
Citrifermentans	G	50.5184643646684	441.02754621043	65.8392542198837	2883512	50.5184643646684	441.02754621043
Citrifermentans bemidjiense	S	32.6041166380943	1440.54771257123	31.345958705871	225194	32.6041166380943	1440.54771257123
Citrifermentans bremense	S	37.2922453512692	131.425907696408	35.1140883413956	60035	37.2922453512692	131.425907696408
Citrobacter	G	457.200665252913	1572.93439252803	1250.25187663954	544	457.200665252913	1572.93439252803
Citrobacter amalonaticus	S	39.922782002582	143.990962107029	50.206144467668	35703	39.922782002582	143.990962107029
Citrobacter arsenatis	S	78.5680819420383	252.29478657395	87.5988822193517	2546350	78.5680819420383	252.29478657395
Citrobacter braakii	S	46.7494970517984	83.178229733192	55.966255445408	57706	46.7494970517984	83.178229733192
Citrobacter cronae	S	36.1982738066483	125.635400389135	18.8784299056778	1748967	36.1982738066483	125.635400389135
Citrobacter farmeri	S	32.5619725633027	94.819154733011	32.1628458723802	67824	32.5619725633027	94.819154733011
Citrobacter freundii	S	121.171610975961	437.444048086528	318.820854612545	546	121.171610975961	437.444048086528
Citrobacter freundii complex sp. CFNIH2	S	22.5796391099156	34.3710218732932	4.70725135705158	2066049	22.5796391099156	34.3710218732932
Citrobacter freundii complex sp. CFNIH3	S	0.0466246503967152	0.0466246503967152	0	2077147	0.0466246503967152	0.0466246503967152
Citrobacter freundii complex sp. CFNIH4	S	15.4071736347008	22.4732665382712	7.87834604646035	2077148	15.4071736347008	22.4732665382712
Citrobacter freundii complex sp. CFNIH9	S	11.0661545836193	14.9703778896137	0	2077149	11.0661545836193	14.9703778896137
Citrobacter koseri	S	38.040476766359	90.3650927249829	29.5280742378974	545	38.040476766359	90.3650927249829
Citrobacter pasteurii	S	244.176393026322	957.020221491864	599.38846837841	1563222	244.176393026322	957.020221491864
Citrobacter portucalensis	S	38.9757181276065	203.39333614296	43.7902879316608	1639133	38.9757181276065	203.39333614296
Citrobacter rodentium	S	28.319152206712	99.7674483387236	29.7122231878964	67825	28.319152206712	99.7674483387236
Citrobacter sedlakii	S	40.8541424823879	73.9151152378747	6.40048635177844	67826	40.8541424823879	73.9151152378747
Citrobacter sp.	S	5.9657690559769	6.23652069518421	0	1896336	5.9657690559769	6.23652069518421
Citrobacter sp. 172116965	S	45.7917391702537	94.6382750309801	42.5825662455857	2683822	45.7917391702537	94.6382750309801
Citrobacter sp. B72	S	10.9072417983161	11.4964951522784	0	2807631	10.9072417983161	11.4964951522784
Citrobacter sp. BDA59-3	S	84.5283551668443	231.267115858004	71.9871745750216	2781952	84.5283551668443	231.267115858004
Citrobacter sp. BIDMC107	S	13.3464929193182	17.7890185700141	4.5128303582252	1686384	13.3464929193182	17.7890185700141
Citrobacter sp. BIDMC108	S	112.460638776428	240.185573246304	91.3209387850282	1686385	112.460638776428	240.185573246304
Citrobacter sp. CF971	S	6.656533942776	9.10802438425217	0.0756305343284326	2566012	6.656533942776	9.10802438425217
Citrobacter sp. CFNIH10	S	12.1447780735519	15.7542695072718	2.72647139870082	1920110	12.1447780735519	15.7542695072718
Citrobacter sp. CRE-46	S	41.112404688306	138.835049520983	18.0684426128497	1703250	41.112404688306	138.835049520983
Citrobacter sp. FDAARGOS_156	S	6.48518471436239	7.0828306171419	0.961195523490453	1702170	6.48518471436239	7.0828306171419
Citrobacter sp. LUTT5	S	7.27156247286562	18.4826358238058	5.36209013801306	2697370	7.27156247286562	18.4826358238058
Citrobacter sp. R56	S	74.584314964395	242.052872649162	71.1545852434798	1573676	74.584314964395	242.052872649162
Citrobacter sp. RHB20-C15	S	9.18951487482632	9.4065123076259	0	2742620	9.18951487482632	9.4065123076259
Citrobacter sp. RHB20-C16	S	0.660647881329183	0.744957251696035	0	2742621	0.660647881329183	0.744957251696035
Citrobacter sp. RHB21-C01	S	27.2066426343974	30.1033900663547	0	2742622	27.2066426343974	30.1033900663547
Citrobacter sp. RHB25-C09	S	23.3014119866128	100.930819610347	22.1968963764201	2742624	23.3014119866128	100.930819610347
Citrobacter sp. RHB35-C17	S	89.8372597489345	114.490045304935	1.97375329966209	2742625	89.8372597489345	114.490045304935
Citrobacter sp. RHB35-C21	S	36.8139979809537	67.1976471615882	0	2742626	36.8139979809537	67.1976471615882
Citrobacter sp. RHB36-C18	S	3.62641346383832	5.93367090896187	0	2742627	3.62641346383832	5.93367090896187
Citrobacter sp. RHBSTW-00053	S	8.726332735164	14.1638769028813	0	2742632	8.726332735164	14.1638769028813
Citrobacter sp. RHBSTW-00137	S	17.4433309784837	17.4433309784837	0	2742638	17.4433309784837	17.4433309784837
Citrobacter sp. RHBSTW-00446	S	8.17801969954508	9.57076328424937	0	2742648	8.17801969954508	9.57076328424937
Citrobacter sp. RHBSTW-00524	S	71.8839869204277	114.430034142622	0	2742653	71.8839869204277	114.430034142622
Citrobacter sp. RHBSTW-00535	S	75.1553987224918	124.19185140134	0	2742654	75.1553987224918	124.19185140134
Citrobacter sp. RHBSTW-00570	S	45.263653603046	73.4639916882569	0	2742655	45.263653603046	73.4639916882569
Citrobacter sp. RHBSTW-00599	S	46.6766714312448	50.0357167644887	0	2742657	46.6766714312448	50.0357167644887
Citrobacter sp. RHBSTW-00678	S	21.6482561084257	27.3358491528076	0	2742661	21.6482561084257	27.3358491528076
Citrobacter sp. RHBSTW-00696	S	25.6281256471485	35.5747318058793	0	2742662	25.6281256471485	35.5747318058793
Citrobacter sp. RHBSTW-00848	S	20.5669626024063	20.5669626024063	0	2742665	20.5669626024063	20.5669626024063
Citrobacter sp. RHBSTW-00881	S	12.3515850716799	42.1504124678438	3.18832644306063	2742667	12.3515850716799	42.1504124678438
Citrobacter sp. RHBSTW-00887	S	95.3405778172881	173.111080709646	0.203508807958647	2742668	95.3405778172881	173.111080709646
Citrobacter sp. RHBSTW-00986	S	9.47578008205141	55.1733878421111	1.82045999539644	2742675	9.47578008205141	55.1733878421111
Citrobacter sp. RHBSTW-01013	S	31.7758947244115	58.9192794013328	0	2742677	31.7758947244115	58.9192794013328
Citrobacter sp. RHBSTW-01044	S	6.74724049111415	7.39371398787805	0	2742678	6.74724049111415	7.39371398787805
Citrobacter sp. TBCP-5362	S	8.417096573019	10.6966065065563	2.78052117904326	2576406	8.417096573019	10.6966065065563
Citrobacter sp. TSA-1	S	23.5175592195202	25.1586312725062	0	184912	23.5175592195202	25.1586312725062
Citrobacter sp. Y3	S	4.96561718747351	5.25848708295776	0	2716879	4.96561718747351	5.25848708295776
Citrobacter telavivensis	S	17.5537144333553	56.7826329048385	11.7819971313346	2653932	17.5537144333553	56.7826329048385
Citrobacter tructae	S	40.5514357839276	118.588563153297	48.3365345205794	2562449	40.5514357839276	118.588563153297
Citrobacter werkmanii	S	33.7925917620399	148.234286143006	34.1469966104987	67827	33.7925917620399	148.234286143006
Citrobacter youngae	S	42.5774085309436	69.6308557007	14.3957250320722	133448	42.5774085309436	69.6308557007
Citromicrobium	G	44.2120914253043	121.598858347253	49.6327264058881	72173	44.2120914253043	121.598858347253
Citromicrobium sp. JL477	S	44.2120914253043	121.598858347253	49.6327264058881	1634516	44.2120914253043	121.598858347253
Citrus leaf rugose virus	S	149.082495006303	208.058146154167	0	37126	149.082495006303	208.058146154167
Citrus variegation virus	S	17.1077617915248	17.1077617915248	0	37127	17.1077617915248	17.1077617915248
Clanis bilineata nucleopolyhedrovirus	S	34.5907585047488	151.832677553171	0	1307957	34.5907585047488	151.832677553171
Claudivirus	G	178.348492955235	178.348492955235	0	2842609	178.348492955235	178.348492955235
Claudivirus Goe4	S	11.4887066014108	11.4887066014108	0	2843768	11.4887066014108	11.4887066014108
Claudivirus QCM11	S	1.68369442966535	1.68369442966535	0	2843783	1.68369442966535	1.68369442966535
Claudivirus juan	S	67.7431556711413	76.3269837394755	0	2843772	67.7431556711413	76.3269837394755
Claudivirus stitch	S	178.348492955235	178.348492955235	0	2843785	178.348492955235	178.348492955235
Clavibacter	G	207.057469830385	628.210955170044	361.738664262014	1573	207.057469830385	628.210955170044
Clavibacter michiganensis	S	199.080630642302	644.500603490716	333.363039915858	28447	199.080630642302	644.500603490716
Clavibacter sp. A6099	S	2.35780102045628	2.35780102045628	0	2860285	2.35780102045628	2.35780102045628
Clavibacter zhangzhiyongii	S	30.4827937213159	84.5637191693623	37.1123385694072	2768071	30.4827937213159	84.5637191693623
Clecrusatellite	G	5.07753394331441	5.07753394331441	0	2169618	5.07753394331441	5.07753394331441
Cleome leaf crumple alphasatellite	S	5.07753394331441	5.07753394331441	0	2169824	5.07753394331441	5.07753394331441
Clerodendrum golden mosaic Jiangsu virus	S	23.3225272290505	23.3225272290505	0	649509	23.3225272290505	23.3225272290505
Cloacibacillus	G	41.4454622722996	221.026689464106	51.7941237736956	508459	41.4454622722996	221.026689464106
Cloacibacillus porcorum	S	41.4454622722996	221.026689464106	51.7941237736956	1197717	41.4454622722996	221.026689464106
Cloacibacterium	G	349.580729491944	3167.81923220653	927.119836337073	501783	349.580729491944	3167.81923220653
Cloacibacterium normanense	S	349.580729491944	3167.81923220653	927.119836337073	237258	349.580729491944	3167.81923220653
Clostera anachoreta granulovirus	S	23.2504266460508	24.267932005146	0	283675	23.2504266460508	24.267932005146
Clostera anastomosis granulovirus A	S	1.65645965128903	1.68095092206747	0	1986289	1.65645965128903	1.68095092206747
Clostera anastomosis granulovirus B	S	7.95604429938484	8.68054308784303	0	1986290	7.95604429938484	8.68054308784303
Closterovirus	G	0.992216064970308	0.992216064970308	0	12160	0.992216064970308	0.992216064970308
Clostridioides	G	189.522265376814	631.579929030298	387.755346388625	1870884	189.522265376814	631.579929030298
Clostridioides difficile	S	186.707326257355	620.791261227655	390.220668261112	1496	186.707326257355	620.791261227655
Clostridioides sp. ES-S-0107-01	S	27.7401608374508	42.9494431118271	2.00865043394492	2770772	27.7401608374508	42.9494431118271
Clostridioides sp. ES-S-0173-01	S	51.2236229933492	66.3967708569042	5.4267863433433	2770786	51.2236229933492	66.3967708569042
Clostridioides sp. ES-W-0016-02	S	30.3712433212132	66.9482421661762	2.69299863459066	2770788	30.3712433212132	66.9482421661762
